,material_id,shg,pretty_formula,elements,cif,spacegroup_number
547,mp-14368,0.7593100868029004,SbAsO5,"['Sb', 'As', 'O']","# generated using pymatgen
data_SbAsO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90350000
_cell_length_b   8.75240000
_cell_length_c   9.16070000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbAsO5
_chemical_formula_sum   'Sb4 As4 O20'
_cell_volume   393.15336572
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.88100000  0.65240000  0.10340000  1
  Sb  Sb1  1  0.38100000  0.84760000  0.89660000  1
  Sb  Sb2  1  0.11900000  0.15240000  0.39660000  1
  Sb  Sb3  1  0.61900000  0.34760000  0.60340000  1
  As  As4  1  0.89300000  0.02800000  0.71250000  1
  As  As5  1  0.39300000  0.47200000  0.28750000  1
  As  As6  1  0.10700000  0.52800000  0.78750000  1
  As  As7  1  0.60700000  0.97200000  0.21250000  1
  O  O8  1  0.04800000  0.49900000  0.96600000  1
  O  O9  1  0.54800000  0.00100000  0.03400000  1
  O  O10  1  0.95200000  0.99900000  0.53400000  1
  O  O11  1  0.45200000  0.50100000  0.46600000  1
  O  O12  1  0.22100000  0.70100000  0.75000000  1
  O  O13  1  0.72100000  0.79900000  0.25000000  1
  O  O14  1  0.77900000  0.20100000  0.75000000  1
  O  O15  1  0.27900000  0.29900000  0.25000000  1
  O  O16  1  0.91000000  0.32300000  0.48400000  1
  O  O17  1  0.41000000  0.17700000  0.51600000  1
  O  O18  1  0.09000000  0.82300000  0.01600000  1
  O  O19  1  0.59000000  0.67700000  0.98400000  1
  O  O20  1  0.19500000  0.60900000  0.25000000  1
  O  O21  1  0.69500000  0.89100000  0.75000000  1
  O  O22  1  0.80500000  0.10900000  0.25000000  1
  O  O23  1  0.30500000  0.39100000  0.75000000  1
  O  O24  1  0.68800000  0.48200000  0.19600000  1
  O  O25  1  0.18800000  0.01800000  0.80400000  1
  O  O26  1  0.31200000  0.98200000  0.30400000  1
  O  O27  1  0.81200000  0.51800000  0.69600000  1
",19
515,mp-540632,0.1888072586325883,RbTa(GeO3)3,"['Rb', 'Ta', 'Ge', 'O']","# generated using pymatgen
data_RbTa(GeO3)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.04100006
_cell_length_b   7.04100006
_cell_length_c   10.11600000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbTa(GeO3)3
_chemical_formula_sum   'Rb2 Ta2 Ge6 O18'
_cell_volume   434.31831931
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.66666667  0.33333333  0.00000000  1
  Rb  Rb1  1  0.66666667  0.33333333  0.50000000  1
  Ta  Ta2  1  0.33333333  0.66666667  0.00000000  1
  Ta  Ta3  1  0.33333333  0.66666667  0.50000000  1
  Ge  Ge4  1  0.07099967  0.28900033  0.25000000  1
  Ge  Ge5  1  0.21800067  0.92900033  0.25000000  1
  Ge  Ge6  1  0.71099967  0.78199933  0.25000000  1
  Ge  Ge7  1  0.71099967  0.92900033  0.75000000  1
  Ge  Ge8  1  0.21800067  0.28900033  0.75000000  1
  Ge  Ge9  1  0.07099967  0.78199933  0.75000000  1
  O  O10  1  0.25299967  0.19300033  0.25000000  1
  O  O11  1  0.94000067  0.74700033  0.25000000  1
  O  O12  1  0.80699967  0.05999933  0.25000000  1
  O  O13  1  0.80699967  0.74700033  0.75000000  1
  O  O14  1  0.94000067  0.19300033  0.75000000  1
  O  O15  1  0.25299967  0.05999933  0.75000000  1
  O  O16  1  0.10499967  0.45000033  0.11500000  1
  O  O17  1  0.34500067  0.89500033  0.38500000  1
  O  O18  1  0.54999967  0.65499933  0.38500000  1
  O  O19  1  0.54999967  0.65499933  0.11500000  1
  O  O20  1  0.34500067  0.89500033  0.11500000  1
  O  O21  1  0.54999967  0.89500033  0.88500000  1
  O  O22  1  0.34500067  0.45000033  0.88500000  1
  O  O23  1  0.10499967  0.65499933  0.88500000  1
  O  O24  1  0.34500067  0.45000033  0.61500000  1
  O  O25  1  0.10499967  0.65499933  0.61500000  1
  O  O26  1  0.10499967  0.45000033  0.38500000  1
  O  O27  1  0.54999967  0.89500033  0.61500000  1
",188
347,mp-10341,1.157818486945635,SrGeTeO6,"['Sr', 'Ge', 'Te', 'O']","# generated using pymatgen
data_SrGeTeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06566000
_cell_length_b   5.06566000
_cell_length_c   5.40394000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrGeTeO6
_chemical_formula_sum   'Sr1 Ge1 Te1 O6'
_cell_volume   120.09176416
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.33333333  0.66666667  0.00000000  1
  Ge  Ge1  1  0.00000000  0.00000000  0.50000000  1
  Te  Te2  1  0.66666667  0.33333333  0.50000000  1
  O  O3  1  0.71333333  0.04166667  0.68890000  1
  O  O4  1  0.95833333  0.67166666  0.68890000  1
  O  O5  1  0.32833334  0.28666667  0.68890000  1
  O  O6  1  0.71333333  0.67166666  0.31110000  1
  O  O7  1  0.32833334  0.04166667  0.31110000  1
  O  O8  1  0.95833333  0.28666667  0.31110000  1
",149
127,mp-753671,2.8822294112244364,PNO,"['P', 'N', 'O']","# generated using pymatgen
data_PNO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.52413000
_cell_length_b   4.83154400
_cell_length_c   4.83280632
_cell_angle_alpha   60.00864001
_cell_angle_beta   62.09126879
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PNO
_chemical_formula_sum   'P2 N2 O2'
_cell_volume   76.98153489
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  N  N0  1  0.10923100  0.25000000  0.50000000  1.0
  N  N1  1  0.39076900  0.75000000  0.50000000  1.0
  O  O2  1  0.75000000  0.37300000  0.00000000  1.0
  O  O3  1  0.25000000  0.12700000  0.00000000  1.0
  P  P4  1  0.13951700  0.38951700  0.72096600  1.0
  P  P5  1  0.36048300  0.11048300  0.27903400  1.0
",24
569,mp-6434,0.3247869564214714,RbAlSiO4,"['Rb', 'Al', 'Si', 'O']","# generated using pymatgen
data_RbAlSiO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.72400000
_cell_length_b   9.21700000
_cell_length_c   5.32100000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbAlSiO4
_chemical_formula_sum   'Rb4 Al4 Si4 O16'
_cell_volume   427.85686367
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00121000  0.29598000  0.49994000  1
  Rb  Rb1  1  0.99879000  0.70402000  0.99994000  1
  Rb  Rb2  1  0.49879000  0.79598000  0.99994000  1
  Rb  Rb3  1  0.50121000  0.20402000  0.49994000  1
  Al  Al4  1  0.81297000  0.08370000  0.01126000  1
  Al  Al5  1  0.18703000  0.91630000  0.51126000  1
  Al  Al6  1  0.68703000  0.58370000  0.51126000  1
  Al  Al7  1  0.31297000  0.41630000  0.01126000  1
  Si  Si8  1  0.69384000  0.41609000  0.01013000  1
  Si  Si9  1  0.30616000  0.58391000  0.51013000  1
  Si  Si10  1  0.80616000  0.91609000  0.51013000  1
  Si  Si11  1  0.19384000  0.08391000  0.01013000  1
  O  O12  1  0.75310000  0.25680000  0.08170000  1
  O  O13  1  0.24690000  0.74320000  0.58170000  1
  O  O14  1  0.74690000  0.75680000  0.58170000  1
  O  O15  1  0.25310000  0.24320000  0.08170000  1
  O  O16  1  0.75950000  0.52850000  0.21880000  1
  O  O17  1  0.24050000  0.47150000  0.71880000  1
  O  O18  1  0.74050000  0.02850000  0.71880000  1
  O  O19  1  0.25950000  0.97150000  0.21880000  1
  O  O20  1  0.75520000  0.46410000  0.73830000  1
  O  O21  1  0.24480000  0.53590000  0.23830000  1
  O  O22  1  0.74480000  0.96410000  0.23830000  1
  O  O23  1  0.25520000  0.03590000  0.73830000  1
  O  O24  1  0.01070000  0.08560000  0.00760000  1
  O  O25  1  0.98930000  0.91440000  0.50760000  1
  O  O26  1  0.48930000  0.58560000  0.50760000  1
  O  O27  1  0.51070000  0.41440000  0.00760000  1
",33
285,mp-16855,1.2336481774286314,K3Ta3Si2O13,"['K', 'Ta', 'Si', 'O']","# generated using pymatgen
data_K3Ta3Si2O13
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.06600000
_cell_length_b   9.06600000
_cell_length_c   7.87300000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K3Ta3Si2O13
_chemical_formula_sum   'K6 Ta6 Si4 O26'
_cell_volume   560.40540143
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.41400000  0.41400000  0.50000000  1
  K  K1  1  0.00000000  0.58600000  0.50000000  1
  K  K2  1  0.60999999  0.00000000  0.00000000  1
  K  K3  1  0.39000001  0.39000001  0.00000000  1
  K  K4  1  0.58600000  0.00000000  0.50000000  1
  K  K5  1  0.00000000  0.60999999  0.00000000  1
  Ta  Ta6  1  0.23899999  0.00000000  0.24900000  1
  Ta  Ta7  1  0.00000000  0.23899999  0.75100000  1
  Ta  Ta8  1  0.00000000  0.23899999  0.24900000  1
  Ta  Ta9  1  0.76100001  0.76100001  0.24900000  1
  Ta  Ta10  1  0.23899999  0.00000000  0.75100000  1
  Ta  Ta11  1  0.76100001  0.76100001  0.75100000  1
  Si  Si12  1  0.66666667  0.33333333  0.20800000  1
  Si  Si13  1  0.66666667  0.33333333  0.79200000  1
  Si  Si14  1  0.33333333  0.66666667  0.79200000  1
  Si  Si15  1  0.33333333  0.66666667  0.20800000  1
  O  O16  1  0.00000000  0.24200001  0.50000000  1
  O  O17  1  0.75799999  0.75799999  0.50000000  1
  O  O18  1  0.24200001  0.00000000  0.50000000  1
  O  O19  1  0.50000000  0.67600000  0.28900000  1
  O  O20  1  0.32400000  0.82399999  0.28900000  1
  O  O21  1  0.17600001  0.50000000  0.28900000  1
  O  O22  1  0.50000000  0.17600001  0.71100000  1
  O  O23  1  0.17600001  0.50000000  0.71100000  1
  O  O24  1  0.50000000  0.67600000  0.71100000  1
  O  O25  1  0.32400000  0.82399999  0.71100000  1
  O  O26  1  0.67600000  0.50000000  0.28900000  1
  O  O27  1  0.82399999  0.32400000  0.28900000  1
  O  O28  1  0.82399999  0.32400000  0.71100000  1
  O  O29  1  0.67600000  0.50000000  0.71100000  1
  O  O30  1  0.50000000  0.17600001  0.28900000  1
  O  O31  1  0.81099999  0.00000000  0.74000000  1
  O  O32  1  0.33333333  0.66666667  0.00000000  1
  O  O33  1  0.66666667  0.33333333  0.00000000  1
  O  O34  1  0.26199999  0.00000000  0.00000000  1
  O  O35  1  0.73800001  0.73800001  0.00000000  1
  O  O36  1  0.00000000  0.26199999  0.00000000  1
  O  O37  1  0.81099999  0.00000000  0.26000000  1
  O  O38  1  0.18900001  0.18900001  0.74000000  1
  O  O39  1  0.00000000  0.81099999  0.74000000  1
  O  O40  1  0.00000000  0.81099999  0.26000000  1
  O  O41  1  0.18900001  0.18900001  0.26000000  1
",189
534,mp-17250,0.0711732938956832,K3SbO3,"['K', 'Sb', 'O']","# generated using pymatgen
data_K3SbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.35200000
_cell_length_b   8.35200000
_cell_length_c   8.35200000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K3SbO3
_chemical_formula_sum   'K12 Sb4 O12'
_cell_volume   582.60131021
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.02565000  0.02565000  0.02565000  1
  K  K1  1  0.47435000  0.97435000  0.52565000  1
  K  K2  1  0.52565000  0.47435000  0.97435000  1
  K  K3  1  0.97435000  0.52565000  0.47435000  1
  K  K4  1  0.21610000  0.71610000  0.78390000  1
  K  K5  1  0.28390000  0.28390000  0.28390000  1
  K  K6  1  0.21100000  0.28900000  0.71100000  1
  K  K7  1  0.28900000  0.71100000  0.21100000  1
  K  K8  1  0.71100000  0.21100000  0.28900000  1
  K  K9  1  0.78900000  0.78900000  0.78900000  1
  K  K10  1  0.71610000  0.78390000  0.21610000  1
  K  K11  1  0.78390000  0.21610000  0.71610000  1
  Sb  Sb12  1  0.48544000  0.01456000  0.98544000  1
  Sb  Sb13  1  0.01456000  0.98544000  0.48544000  1
  Sb  Sb14  1  0.98544000  0.48544000  0.01456000  1
  Sb  Sb15  1  0.51456000  0.51456000  0.51456000  1
  O  O16  1  0.49490000  0.78920000  0.93910000  1
  O  O17  1  0.99490000  0.71080000  0.06090000  1
  O  O18  1  0.50510000  0.28920000  0.56090000  1
  O  O19  1  0.71080000  0.06090000  0.99490000  1
  O  O20  1  0.78920000  0.93910000  0.49490000  1
  O  O21  1  0.93910000  0.49490000  0.78920000  1
  O  O22  1  0.28920000  0.56090000  0.50510000  1
  O  O23  1  0.21080000  0.43910000  0.00510000  1
  O  O24  1  0.43910000  0.00510000  0.21080000  1
  O  O25  1  0.00510000  0.21080000  0.43910000  1
  O  O26  1  0.56090000  0.50510000  0.28920000  1
  O  O27  1  0.06090000  0.99490000  0.71080000  1
",198
43,mp-1100395,0.0330546097588372,BaBrCl,"['Ba', 'Br', 'Cl']","# generated using pymatgen
data_BaBrCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.21850671
_cell_length_b   5.21850671
_cell_length_c   5.21850671
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaBrCl
_chemical_formula_sum   'Ba1 Br1 Cl1'
_cell_volume   100.49020680
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.75000000  0.75000000  0.75000000  1
  Br  Br1  1  0.00000000  0.00000000  0.00000000  1
  Cl  Cl2  1  0.50000000  0.50000000  0.50000000  1
",216
107,mp-604884,14.552920742800728,BN,"['B', 'N']","# generated using pymatgen
data_BN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.50000021
_cell_length_b   2.50000021
_cell_length_c   5.83000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BN
_chemical_formula_sum   'B2 N2'
_cell_volume   31.55580601
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.00000000  0.00000000  0.00000000  1
  B  B1  1  0.33333333  0.66666667  0.50000000  1
  N  N2  1  0.33333333  0.66666667  0.00000000  1
  N  N3  1  0.66666667  0.33333333  0.50000000  1
",187
548,mp-8076,0.311039157871788,Na3SbO3,"['Na', 'Sb', 'O']","# generated using pymatgen
data_Na3SbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.28266696
_cell_length_b   8.28266696
_cell_length_c   8.28266696
_cell_angle_alpha   109.47122063
_cell_angle_beta   109.47122063
_cell_angle_gamma   109.47122063
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3SbO3
_chemical_formula_sum   'Na12 Sb4 O12'
_cell_volume   437.40999928
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.72680000  0.00000000  0.48020000  1
  Na  Na1  1  0.72680000  0.48020000  0.00000000  1
  Na  Na2  1  0.24660000  0.51980000  0.51980000  1
  Na  Na3  1  0.51980000  0.24660000  0.51980000  1
  Na  Na4  1  0.27320000  0.75340000  0.27320000  1
  Na  Na5  1  0.48020000  0.00000000  0.72680000  1
  Na  Na6  1  0.48020000  0.72680000  0.00000000  1
  Na  Na7  1  0.27320000  0.27320000  0.75340000  1
  Na  Na8  1  0.00000000  0.48020000  0.72680000  1
  Na  Na9  1  0.00000000  0.72680000  0.48020000  1
  Na  Na10  1  0.75340000  0.27320000  0.27320000  1
  Na  Na11  1  0.51980000  0.51980000  0.24660000  1
  O  O12  1  0.26920000  0.79150000  0.79150000  1
  O  O13  1  0.47770000  0.00000000  0.20850000  1
  O  O14  1  0.47770000  0.20850000  0.00000000  1
  O  O15  1  0.79150000  0.79150000  0.26920000  1
  O  O16  1  0.00000000  0.47770000  0.20850000  1
  O  O17  1  0.00000000  0.20850000  0.47770000  1
  O  O18  1  0.73080000  0.52230000  0.52230000  1
  O  O19  1  0.52230000  0.52230000  0.73080000  1
  O  O20  1  0.52230000  0.73080000  0.52230000  1
  O  O21  1  0.20850000  0.47770000  0.00000000  1
  O  O22  1  0.20850000  0.00000000  0.47770000  1
  O  O23  1  0.79150000  0.26920000  0.79150000  1
  Sb  Sb24  1  0.70840000  0.70840000  0.70840000  1
  Sb  Sb25  1  0.00000000  0.29160000  0.00000000  1
  Sb  Sb26  1  0.29160000  0.00000000  0.00000000  1
  Sb  Sb27  1  0.00000000  0.00000000  0.29160000  1
",217
481,mp-27277,0.4256783715489673,PCl3O,"['P', 'Cl', 'O']","# generated using pymatgen
data_PCl3O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.18500000
_cell_length_b   5.74900000
_cell_length_c   9.32600000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PCl3O
_chemical_formula_sum   'P4 Cl12 O4'
_cell_volume   492.45537319
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  P  P0  1  0.18290000  0.13020000  0.75340000  1
  P  P1  1  0.81710000  0.86980000  0.25340000  1
  P  P2  1  0.68290000  0.36980000  0.75340000  1
  P  P3  1  0.31710000  0.63020000  0.25340000  1
  Cl  Cl4  1  0.35920000  0.82860000  0.42340000  1
  Cl  Cl5  1  0.64080000  0.17140000  0.92340000  1
  Cl  Cl6  1  0.85920000  0.67140000  0.42340000  1
  Cl  Cl7  1  0.14080000  0.32860000  0.92340000  1
  Cl  Cl8  1  0.01760000  0.91290000  0.75000000  1
  Cl  Cl9  1  0.98240000  0.08710000  0.25000000  1
  Cl  Cl10  1  0.51760000  0.58710000  0.75000000  1
  Cl  Cl11  1  0.48240000  0.41290000  0.25000000  1
  Cl  Cl12  1  0.15310000  0.33770000  0.58760000  1
  Cl  Cl13  1  0.84690000  0.66230000  0.08760000  1
  Cl  Cl14  1  0.65310000  0.16230000  0.58760000  1
  Cl  Cl15  1  0.34690000  0.83770000  0.08760000  1
  O  O16  1  0.32350000  0.01680000  0.77080000  1
  O  O17  1  0.67650000  0.98320000  0.27080000  1
  O  O18  1  0.82350000  0.48320000  0.77080000  1
  O  O19  1  0.17650000  0.51680000  0.27080000  1
",33
133,mp-7323,0.4547874175952435,RbBe2BO3F2,"['Rb', 'Be', 'B', 'O', 'F']","# generated using pymatgen
data_RbBe2BO3F2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.44100000
_cell_length_b   4.44228281
_cell_length_c   7.08700000
_cell_angle_alpha   108.25255782
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99044797
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbBe2BO3F2
_chemical_formula_sum   'Rb1 Be2 B1 O3 F2'
_cell_volume   112.89861299
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.48800000  0.00000000  0.50000000  1
  Be  Be1  1  0.20400000  0.38800000  0.58200000  1
  Be  Be2  1  0.81600000  0.61200000  0.41800000  1
  F  F3  1  0.27600000  0.54800000  0.81800000  1
  F  F4  1  0.72800000  0.45200000  0.18200000  1
  O  O5  1  0.81800000  0.00000000  0.50000000  1
  O  O6  1  0.51200000  0.31000000  0.49700000  1
  O  O7  1  0.20200000  0.69000000  0.50300000  1
  Rb  Rb8  1  0.00000000  0.00000000  0.00000000  1
",5
571,mp-559545,5.767520489335898,SeO2,"['Se', 'O']","# generated using pymatgen
data_SeO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07100000
_cell_length_b   4.48320000
_cell_length_c   14.96720000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SeO2
_chemical_formula_sum   'Se8 O16'
_cell_volume   340.26892272
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Se  Se0  1  0.50000000  0.51100000  0.74920000  1
  Se  Se1  1  0.50000000  0.97300000  0.00000000  1
  Se  Se2  1  0.00000000  0.10700000  0.18940000  1
  Se  Se3  1  0.00000000  0.34400000  0.93690000  1
  Se  Se4  1  0.00000000  0.89300000  0.68940000  1
  Se  Se5  1  0.00000000  0.65600000  0.43690000  1
  Se  Se6  1  0.50000000  0.02700000  0.50000000  1
  Se  Se7  1  0.50000000  0.48900000  0.24920000  1
  O  O8  1  0.25400000  0.37600000  0.17600000  1
  O  O9  1  0.25400000  0.62400000  0.67600000  1
  O  O10  1  0.75200000  0.06100000  0.91900000  1
  O  O11  1  0.00000000  0.02700000  0.59000000  1
  O  O12  1  0.74600000  0.62400000  0.67600000  1
  O  O13  1  0.50000000  0.83400000  0.22500000  1
  O  O14  1  0.24800000  0.06100000  0.91900000  1
  O  O15  1  0.00000000  0.97300000  0.09000000  1
  O  O16  1  0.50000000  0.16600000  0.72500000  1
  O  O17  1  0.50000000  0.38300000  0.48600000  1
  O  O18  1  0.00000000  0.52400000  0.33700000  1
  O  O19  1  0.50000000  0.61700000  0.98600000  1
  O  O20  1  0.00000000  0.47600000  0.83700000  1
  O  O21  1  0.75200000  0.93900000  0.41900000  1
  O  O22  1  0.24800000  0.93900000  0.41900000  1
  O  O23  1  0.74600000  0.37600000  0.17600000  1
",26
